listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17988217,Bohemian Writers Retreat in Heart of The Old Town,123153085,Naoko,Tollcross,55.94639942,-3.198776886,Entire home/apt,66,2,01/10/2018,4.84,1,323
17988561,"Cosy single room, 20 min from city centre by bus",33030488,Ross,Boswall and Pilton,55.97254208,-3.224383804,Private room,55,2,11/11/2018,3.12,1,0
17993309,Jude's place,123639014,George,Restalrig (Loganlea) and Craigentinny West,55.95699125,-3.147003094,Private room,45,2,25/08/2018,2.83,1,284
18000860,"Cozy, lovely room",60714874,Angela,Meadows and Southside,55.94278886,-3.184056712,Private room,35,1,27/10/2018,3.3,1,88
18004787,Large bedroom with en-suite in period property,101731795,Mike,"Blackford, West Mains and Mayfield Road",55.92849185,-3.17020888,Private room,27,1,11/11/2018,7.33,8,81
18006548,"Large flat, great views, parking, cat, sleeps 5",597415,Daniela,Leith (Hermitage and Prospect Bank),55.96913194,-3.152738683,Entire home/apt,75,3,14/08/2018,0.7,2,12
18013093,Edinburgh Modern Seaside Apartment,123842476,Graeme,Portobello,55.95831565,-3.120387082,Entire home/apt,99,1,25/10/2018,0.43,1,299
18017276,"Large Dob. Room. Old Town, Edinburgh",15001606,Dave,"Old Town, Princes Street and Leith Street",55.94837184,-3.1980504,Private room,55,2,07/09/2018,3.38,1,0
18018325,Double room with private bathroom - parking & gym,16543969,Garry,Broughton South,55.96776699,-3.18449786,Private room,40,1,20/09/2018,3.7,7,0
18019419,King size bed in boutique style bedroom,70798798,Laura,Bruntsfield,55.93769755,-3.20822804,Private room,75,1,19/08/2018,0.87,2,163
18020955,Sunny Double Room in Central Flat!,12673355,Jennie,Bruntsfield,55.94046702,-3.212467685,Private room,34,3,15/09/2018,3.54,1,0
18031252,Large and Luxurious Flat on Vibrant Leith Walk,124007237,Stephen,Leith (Albert Street),55.96505197,-3.176384346,Entire home/apt,65,2,27/08/2018,0.83,1,235
18032528,Luxury Villa 20 min Edinburgh Castle & Royal Mile,74003555,Sarah,The Grange,55.92740798,-3.192041653,Entire home/apt,300,3,12/06/2018,1.02,1,28
18035140,Lovely &sunny first floor apartment,97355639,Serge,Hillside and Calton Hill,55.95753108,-3.172452743,Entire home/apt,70,1,24/10/2018,7.8,4,143
18035193,"Spacious, bright 2 bed apartment, sleeps 5.",7034809,Alison,Polwarth,55.93947032,-3.222418125,Entire home/apt,60,3,30/08/2018,4.8,1,62
18036287,"Leith, Edinburgh - 2 bedroom flat",85719708,Clair,South Leith,55.96672521,-3.167860834,Entire home/apt,65,2,12/11/2018,6.94,1,204
18039298,"West End Cottage Ratho,Twin Room close to airport.",21566561,Nick,"Ratho, Ingliston and Gogar",55.9215521,-3.386711618,Private room,50,2,29/08/2018,0.57,2,196
18040205,Edinburgh - Private double room (Portobello Beach),124119065,Louise,Joppa,55.94592667,-3.102939815,Private room,50,1,16/09/2018,0.78,1,356
18048029,'Sunshine in Leith' little gem of a space/wifi,25582308,Rick&Fiona,South Leith,55.9665931,-3.174885564,Entire home/apt,80,2,18/09/2018,1.53,4,345
18048278,Studio flat close to Stockbridge with sea views.,124204256,Pamela,Granton and Royston Mains,55.97372221,-3.238829396,Entire home/apt,52,2,27/08/2018,0.95,1,4
18048444,Tower Place Posh,122342106,Damian,The Shore and Constitution Street,55.97878281,-3.167899,Entire home/apt,95,1,24/08/2018,1.67,7,348
18049085,Double room in a Central Flat,123860399,Miguel,Dalry and Fountainbridge,55.94394976,-3.218905913,Private room,70,5,26/08/2017,0.36,2,0
18049556,Single Furnished Room In Lovely Lower Villa,124214887,Mark,Stenhouse and Saughton Mains,55.93068389,-3.258765919,Private room,15,3,09/11/2018,0.56,1,334
18050724,Prefect 2 bed flat in the heart of Edinburgh,124223862,Hussain,Leith (Albert Street),55.96253443,-3.174803557,Entire home/apt,150,1,20/08/2018,0.56,1,361
18050984,"Bonnie Apartment- Chalmers Buildings, Edinburgh",112881525,Marina,Tollcross,55.94333383,-3.207015556,Entire home/apt,100,2,05/06/2018,0.16,2,177
18053333,Apartment centrale4,76283223,Martino,Broughton North and Powderhall,55.9658408,-3.188890462,Private room,80,1,,,7,113
18055002,Festival Let - Double Room in Townhouse,26691631,Rebecca,Boswall and Pilton,55.97232427,-3.225470015,Private room,27,5,31/08/2017,0.31,1,0
18057941,"Exclusive flat in listed building, free parking",124291633,Margo,Slateford and Chesser,55.93167966,-3.237421501,Entire home/apt,65,2,20/10/2018,1.5,1,335
18058652,"Quiet flat, excellent location",124292437,Ian,Meadows and Southside,55.94160674,-3.180088472,Entire home/apt,64,1,22/09/2018,4.95,1,0
18064513,Unique 3 bedroom super cosy flat in vibrant area,7341122,Natalie Alexandra,Bruntsfield,55.93700682,-3.210270969,Entire home/apt,125,2,25/10/2018,3.76,2,0
18064621,Edinburgh City Luxury Apartment Spectrum,49205818,Arshad,Great Junction Street,55.97017975,-3.17811208,Entire home/apt,100,2,18/06/2018,0.19,3,313
18064889,Bright room in recently renovated house,101731795,Mike,"Blackford, West Mains and Mayfield Road",55.92801424,-3.168876155,Private room,25,1,18/11/2018,7.72,8,74
18065761,Incredible Castle View Apartment,89497304,My Apartments,"Old Town, Princes Street and Leith Street",55.94895999,-3.197284963,Entire home/apt,375,2,13/07/2017,0.06,5,241
18070098,Lovely double bedroom w/ bathroom,110407988,David,Boswall and Pilton,55.97323011,-3.229052752,Private room,42,1,05/08/2018,0.72,1,351
18070250,"Leith, 1BD newly decorated flat!",94386401,Marie,Trinity East and The Dudleys,55.97492018,-3.185288142,Entire home/apt,70,2,28/08/2017,0.43,1,0
18070901,Exclusive Family Home near The Meadows,49155554,Lynn,The Grange,55.93406134,-3.182280975,Entire home/apt,275,2,19/08/2018,0.32,2,106
18074796,Wooden attic with amazing city views,29147335,Daphne,Polwarth,55.93843116,-3.219693315,Entire home/apt,40,5,18/08/2017,0.22,1,105
18075464,Comfy double bed in a friendly flat!,103588432,Rosemary,Polwarth,55.93941677,-3.222070423,Private room,21,2,04/04/2018,2.29,2,0
18075727,Double bedroom  near Edinburgh City Centre,89466459,Anne,Clermiston and Drumbrae,55.95883491,-3.299785028,Private room,32,3,27/08/2018,1.2,2,168
18076430,Close to Everything | Spacious Room @ City Center,34165966,Vėjas,Meadows and Southside,55.93919292,-3.179920449,Private room,37,3,16/04/2017,0.05,1,0
18084836,Huge Central Apartment,122068149,Liz,Hillside and Calton Hill,55.95866103,-3.17741802,Entire home/apt,95,2,,,1,0
18085236,Modern Southside Double Room,124541580,Lawrie,Prestonfield,55.93423107,-3.156440342,Private room,26,2,15/10/2018,3.97,1,0
18088297,Relaxed inviting Flat-Fettes Village (Shared flat),98608517,David,"Inverleith, Goldenacre and Warriston",55.96792866,-3.228373454,Private room,45,1,03/11/2018,2.82,1,56
18093085,"Mint Room - In the Heart of Edinburgh, Old Town",124607490,Anya,"Old Town, Princes Street and Leith Street",55.94843756,-3.187672219,Private room,40,1,11/11/2018,2.14,1,54
18103633,"Double room in bright, central flat with balcony",124697817,Holly,Broughton North and Powderhall,55.96522809,-3.190317,Private room,50,2,30/08/2018,1.22,1,0
18105179,"Edinburgh central/south large, quiet, double room",17352475,Pamela,Marchmont West,55.93747548,-3.196633884,Private room,60,3,,,1,0
18113720,Colinton home by Bonaly Burn,124544276,Roza,Bonaly and The Pentlands,55.90035384,-3.250563226,Private room,21,2,02/09/2018,0.4,1,291
18116165,Ferni House,124813839,Katarzyna,Fernieside and Moredun South,55.9112611,-3.13325227,Private room,30,3,28/05/2018,0.17,5,90
18121464,"Free parking, comfort, good food, 2",121061149,Harry,Gorgie West,55.93740317,-3.241815996,Private room,47,1,26/08/2017,0.65,1,0
18124765,Luxury apartment-Heart of Edinburgh,124907397,Zeeshan,Meadows and Southside,55.94565412,-3.18988488,Entire home/apt,78,4,31/08/2017,0.67,1,0
18129731,Bright  Cosy Double Room in lovely Victorian House,47912944,Tricia,Newington and Dalkeith Road,55.93766294,-3.172346192,Private room,45,3,11/11/2018,2.52,1,71
18130243,Abbeyhill modern 4 bed flat nearby Holyrood Park,79228597,Christine,Meadowbank and Abbeyhill North,55.9575705,-3.163928985,Entire home/apt,120,2,01/11/2018,1.81,1,30
18131223,Cozy double bedroom in a waterfront flat in Leith,4987581,Ann,The Shore and Constitution Street,55.97665096,-3.169956383,Private room,34,2,28/10/2018,3.33,1,19
18131291,Quadruple Room I in city centre,121818435,Kalpana,Dalry and Fountainbridge,55.94175434,-3.21239827,Private room,50,1,03/11/2018,1.11,4,6
18131310,Spacious and comfy double room,85441118,Grant,Craigentinny,55.95797218,-3.124615618,Private room,50,1,12/09/2018,0.84,1,296
18131974,"Bright double bedroom in Leith, Edinburgh",124973216,Michael,Great Junction Street,55.97210468,-3.171326831,Private room,30,2,03/09/2018,4.3,1,0
18134515,Stylish Flat in Prime Central Location,34085731,Robin,Tollcross,55.94527693,-3.202887134,Entire home/apt,50,2,28/10/2018,4.34,4,27
18135446,Quadruple room 2 in city centre,121818435,Kalpana,Dalry and Fountainbridge,55.94206181,-3.210616845,Private room,50,1,01/09/2018,0.31,4,11
18135850,Stay in a converted Victorian Hospital from 1897!,13027070,Steven,Great Junction Street,55.97402783,-3.176737123,Private room,70,1,,,1,0
18137125,Cosy Twin Beds Room by the Meadows,125025940,Adrianna And Adam,Tollcross,55.94050393,-3.204222197,Private room,39,2,04/11/2018,7.26,2,56
18137210,Classical Scottish Apartment: Large Private Room.,88449027,Peter,Newington and Dalkeith Road,55.94131103,-3.177427915,Private room,39,2,12/11/2018,4.9,1,139
18138018,City centre holiday apartment (Sleeps 5,104755474,Matin,Tollcross,55.94389201,-3.203650751,Entire home/apt,61,1,07/11/2018,5.94,3,73
18143964,"Delightful holiday home, 2 beds, free parking",123151585,Mohamed,Pilrig,55.96678634,-3.181224693,Entire home/apt,80,3,26/08/2017,0.71,1,0
18144580,Edinburgh close to local parks/walks and transport,125104650,Helen,Comiston and Swanston,55.90945023,-3.217299655,Private room,80,1,,,1,0
18146415,Modern Apartment With Private Terrace (离王子街步行15分钟),45157764,Iain,Broughton North and Powderhall,55.96442814,-3.195362038,Entire home/apt,200,2,05/11/2018,3.19,1,343
18148866,Private room in a friendly 2nd-floor flat in Leith,66608179,Colin,South Leith,55.96790166,-3.169040842,Private room,40,1,04/11/2018,3.96,1,54
18148952,Beautiful Bright Two Bed Apartment,125138968,Anna,The Grange,55.93419148,-3.18032521,Entire home/apt,100,2,23/08/2018,0.4,1,20
18150152,Ferni House,124813839,Katarzyna,Fernieside and Moredun South,55.91143808,-3.133597783,Private room,25,3,08/05/2017,0.1,5,0
18153699,Cosy and comfortable traditional tenement flat,125180363,Gretel,Gorgie East,55.94140975,-3.225484693,Entire home/apt,60,2,27/10/2018,4.65,1,159
18156825,Cozy 1 bed+boxroom flat in central location!,125216047,Bayanaa & Paul,Hillside and Calton Hill,55.95950616,-3.170207162,Entire home/apt,60,2,04/11/2018,2.32,2,145
18157334,Beautiful apt. New Town/Stockbridge sleeps up to 7,117091212,Dana,New Town West,55.95785311,-3.206531038,Entire home/apt,110,2,20/10/2018,0.86,1,67
18158355,East End Apartment with Private Back Garden,55875406,Shane,Willowbrae and Duddingston Village,55.95291637,-3.148930564,Entire home/apt,57,2,18/08/2017,0.24,2,0
18158854,"Bright room, great location, friendly hostess",125236579,Kwan Nga,Bruntsfield,55.93659414,-3.210205855,Private room,45,2,30/04/2017,0.1,1,0
18167551,Central Flat 5 Minutes to Castle & Royal Mile,20964916,Olivia,Tollcross,55.94493426,-3.204223447,Entire home/apt,400,1,10/11/2018,4.02,1,56
18167579,Brand New City Centre 3Bed: Free Parking & Lift!,3543432,Robert,Leith (Albert Street),55.96169066,-3.17463013,Entire home/apt,120,2,11/11/2018,3.31,1,314
18171049,Funky Central Studio with Double Bunks - Sleeps 4,16964325,Remy,"Old Town, Princes Street and Leith Street",55.94850477,-3.188567888,Entire home/apt,75,2,11/11/2018,4.08,1,170
18175642,Comfortable room in the city centre,43359258,Well,Meadows and Southside,55.94099676,-3.181747061,Private room,27,1,10/11/2018,1.13,4,24
18178534,"Beautiful, Modern Apartment - Free WiFi & Parking",113673644,Sarah,Abbeyhill,55.95476022,-3.168390286,Entire home/apt,69,1,04/11/2018,5.74,1,43
18184398,"Stylish Two Bed, Bruntsfield Apartment, Edinburgh",7770499,Natalie,Bruntsfield,55.93746565,-3.210459699,Entire home/apt,60,2,23/09/2018,1.57,1,171
18185193,Fair Mile Flat - Luxury Flat sleeps 2,77903558,Lucy,Fairmilehead,55.90548332,-3.203017757,Entire home/apt,78,5,24/07/2017,0.61,2,254
18185816,Lovely private room very close to Royal Mile,460598,Zsuzsa,"Canongate, Southside and Dumbiedykes",55.94772878,-3.182069495,Private room,47,2,11/11/2018,3.68,1,15
18188606,Clean room in garden apartment,84940500,Ross,Merchiston and Greenhill,55.93664219,-3.21619796,Private room,45,1,03/11/2018,4.4,4,312
18190177,Central Location: 3 Bedrooms; 5 Double Beds,87404920,Danny,Hillside and Calton Hill,55.95928303,-3.173485273,Entire home/apt,109,1,11/11/2018,1.28,7,306
18190533,"Twin room, freshly decorated",84940500,Ross,Merchiston and Greenhill,55.93689584,-3.21658376,Private room,39,1,12/11/2018,5.8,4,306
18191728,Great double bedroom + private en-suite bathroom,125538406,Nicolas,Canonmills and New Town North,55.95942073,-3.201522252,Private room,29,3,28/10/2018,4.01,2,131
18194234,Quartermile Edinburgh,37552986,Jane,Meadows and Southside,55.94422575,-3.194123922,Private room,55,2,05/07/2017,0.67,1,0
18196426,Dicksonfield Apartment - central & quiet location,22597535,"Filip & Agnieszka, SQUARE Property",Broughton South,55.96258359,-3.179674047,Entire home/apt,85,3,12/08/2018,0.36,11,129
18196954,Powderhall Apartment - quiet place near New Town,22597535,"Filip & Agnieszka, SQUARE Property",Broughton North and Powderhall,55.96745825,-3.191454283,Entire home/apt,190,3,22/05/2018,0.36,11,0
18204193,Ferni House,124813839,Katarzyna,Fernieside and Moredun South,55.9104306,-3.132049292,Entire home/apt,125,3,19/08/2018,1.03,5,90
18205644,Abercorn Portobello Apartment (near beach),114770276,Sean,Joppa,55.95247601,-3.107634145,Entire home/apt,62,2,18/11/2018,7.08,1,328
18209157,Bright Royal Mile Apartment,56445538,Karen,"Old Town, Princes Street and Leith Street",55.950588,-3.183668144,Entire home/apt,80,2,04/11/2018,5.75,1,300
18209404,A beautiful central flat with great amenities (SJ),28166815,Paula,"Canongate, Southside and Dumbiedykes",55.94800352,-3.18055422,Entire home/apt,87,1,07/10/2018,2.33,5,138
18210703,Gorgeous bedroom with double bed,13002203,Erika L,Morningside,55.92924027,-3.210745851,Private room,35,2,01/11/2018,1.01,2,80
18218251,Beautiful sunny flat close to the meadows,7520676,Cristina,Bruntsfield,55.93647202,-3.210521565,Entire home/apt,80,2,01/10/2018,0.27,2,46
18218879,PROPERTY PERMANENTLY UNAVAILABLE,100058536,Alicia,Blackhall,55.95772826,-3.244463525,Private room,25,1,03/01/2018,0.61,1,0
18219533,Contemporary central comfort,125537003,Sarah,Broughton South,55.96404571,-3.185867393,Entire home/apt,180,2,13/08/2018,0.52,1,0
18220547,The Hayloft - 1 Bedroom bedsit with free parking,1641675,Charmaine,The Grange,55.93655798,-3.192470194,Entire home/apt,75,2,01/05/2017,0.05,32,75
18221071,Beautiful Traditional Edinburgh Home - 3 Bedrooms,47562784,Chris,Polwarth,55.9367145,-3.220022763,Entire home/apt,90,2,15/09/2018,2.13,1,153
18226030,"Georgian family home, breakfast & parking",125878889,Anne,North Leith and Newhaven,55.97681989,-3.18382411,Private room,55,2,26/08/2018,0.79,1,64
18226306,Edinburgh Apartment in Historic Cramond,125749346,Phil,Cramond,55.97459572,-3.304067738,Entire home/apt,75,2,02/11/2018,2.83,1,258
18232660,Luxury room en-suite shower & private parking,24217323,Anouk,"Blackford, West Mains and Mayfield Road",55.92522796,-3.166594324,Private room,58,1,22/08/2018,2.17,4,69
18232780,Bedroom in elegant Georgian flat centre Edinburgh,60967600,Françoise,New Town East and Gayfield,55.95776423,-3.193197516,Private room,75,2,22/08/2017,0.38,1,28
18232935,"Balcony flat with beautiful views, Edinburgh",125945406,Alan,Broughton South,55.96335573,-3.185769187,Entire home/apt,60,3,02/11/2018,4.08,1,73
18233900,The Hart Street Residence No.2,646220,Reserve,New Town East and Gayfield,55.95805442,-3.187072755,Entire home/apt,165,2,18/08/2018,0.5,98,319
18234517,The Webstersland Residence,646220,Reserve,"Old Town, Princes Street and Leith Street",55.94710846,-3.199870322,Entire home/apt,130,2,08/09/2018,0.34,98,354
18239599,Flat on Hawkhill,122342106,Damian,Restalrig and Lochend,55.96250802,-3.159675555,Entire home/apt,195,1,01/06/2018,0.54,7,365
18248021,"Stunning huge New Town Georgian Flat, city centre",40820544,Clyde,New Town West,55.95531531,-3.202989566,Entire home/apt,195,2,27/08/2018,0.4,2,92
18252499,Stockbridge Retreat in St. Bernard's Row,13152945,William,Stockbridge,55.95990117,-3.210550553,Entire home/apt,76,2,26/10/2018,2.74,6,74
18253545,Cosy garden flat near Castle & great restaurants,34719034,Kate,Marchmont East and Sciennes,55.93860225,-3.191011433,Entire home/apt,50,2,11/11/2018,3.8,2,273
18254906,"Georgian Apartment in Carlton St, Stockbridge.",126163771,Yvonne,Stockbridge,55.95682087,-3.211803801,Entire home/apt,80,2,31/10/2018,2.82,1,246
18260134,Spacious two bedroomed apartment close to centre.,125965724,Evelyn,Liberton West and Braid Hills,55.91456318,-3.164114599,Entire home/apt,125,2,24/08/2017,0.79,1,20
18260501,Villa with a View,126215384,Dean,Queensferry West,55.99063561,-3.407819078,Private room,100,1,01/01/2018,0.11,1,83
18264031,The Royal Mile Residence,646220,Reserve,"Old Town, Princes Street and Leith Street",55.94949041,-3.185859761,Entire home/apt,129,3,,,98,350
18264171,Lovely central double bedroom with full en suite,126247230,Mary,The Grange,55.93512811,-3.176395584,Private room,50,1,16/09/2018,2.49,2,332
18265186,Comfortable & central double room with en suite,126247230,Mary,The Grange,55.93569452,-3.177912895,Private room,40,1,18/11/2018,5.12,2,315
18265876,"Comfortable, cosy, bright room in Edinburgh.",111160751,Joanna,Boswall and Pilton,55.97080618,-3.227610691,Private room,30,2,18/11/2018,1.55,1,9
18266705,Spacious family home in residential area,11388592,Katherine,Hyvots and Gilmerton,55.90732788,-3.144092993,Entire home/apt,90,3,24/07/2017,0.06,1,351
18266907,"Lovely converted whisky bond apartment, Edinburgh",14943395,Ursula,Western Harbour and Leith Docks,55.97818196,-3.174960531,Entire home/apt,52,2,19/10/2018,4.68,1,294
